ExecutionDate,ForecastDate,Horizon,RMSE_Row
1958-04-01,1960-08-01,28,2.224965476717605
1958-04-01,1960-09-01,29,2.4092933618397803
1958-04-01,1960-10-01,30,2.2168454193625347
1958-04-01,1960-11-01,31,2.2724683340940155
1958-04-01,1960-12-01,32,2.1311698181172463
1958-04-01,1961-01-01,33,2.1072769936161793
1958-04-01,1961-02-01,34,2.275368445891891
1958-04-01,1961-03-01,35,2.2474666894010378
1958-04-01,1961-04-01,36,2.1646718231236277
1958-04-01,1961-05-01,37,2.1729781781723343
1958-04-01,1961-06-01,38,2.177808109945984
1958-04-01,1961-07-01,39,2.061490327397765
1958-04-01,1961-08-01,40,2.2015586452482543
1958-04-01,1961-09-01,41,2.1020030869519895
1958-04-01,1961-10-01,42,2.13074939837816
1958-04-01,1961-11-01,43,2.2900322947938907
1958-04-01,1961-12-01,44,2.407538877467959
1958-04-01,1962-01-01,45,2.5280128842541916
1958-04-01,1962-02-01,46,2.536448569746064
1958-04-01,1962-03-01,47,2.5193804138768527
1958-04-01,1962-04-01,48,2.5165581508830037
1958-04-01,1962-05-01,49,2.4725805145076496
1958-04-01,1962-06-01,50,2.6700660700383083
1958-04-01,1962-07-01,51,2.6541553949473364
1958-04-01,1962-08-01,52,2.589106920730262
1958-04-01,1962-09-01,53,2.496473479447845
1958-04-01,1962-10-01,54,2.45656098953075
1958-04-01,1962-11-01,55,2.583727085839759
1958-04-01,1962-12-01,56,2.634337877772894
1958-04-01,1963-01-01,57,2.6226016283745652
1958-04-01,1963-02-01,58,2.5909644875086015
1958-04-01,1963-03-01,59,2.607885604257292
1958-04-01,1963-04-01,60,2.5807702372225543
1958-08-01,1958-09-01,1,0.707660048295552
1958-08-01,1958-10-01,2,0.8672031660514532
1958-08-01,1958-11-01,3,0.8775502053395967
1958-08-01,1958-12-01,4,0.9966393889072886
1958-08-01,1959-01-01,5,1.0297014833703844
1958-08-01,1959-02-01,6,0.9767848723549575
1958-08-01,1959-03-01,7,1.0840199633286367
1958-08-01,1959-04-01,8,1.2468932846540535
1958-08-01,1959-05-01,9,1.1923619756077366
1958-08-01,1959-06-01,10,1.5018602316603176
1958-08-01,1959-07-01,11,1.5796404150861685
1958-08-01,1959-08-01,12,1.7599753585537081
1958-08-01,1959-09-01,13,2.4380985568624176
1958-08-01,1959-10-01,14,2.427867981202564
1958-08-01,1959-11-01,15,2.507706514382769
1958-08-01,1959-12-01,16,2.846971759647168
1958-08-01,1960-01-01,17,2.7305842232699504
1958-08-01,1960-02-01,18,2.329848634471558
1958-08-01,1960-03-01,19,1.669409755006957
1958-08-01,1960-04-01,20,1.6157865360953076
1958-08-01,1960-05-01,21,1.6745647899537417
1958-08-01,1960-06-01,22,0.7986167337586156
1958-08-01,1960-07-01,23,0.6789361228733093
1958-08-01,1960-08-01,24,0.6496465931311617
1958-08-01,1960-09-01,25,0.8405819808880921
1958-08-01,1960-10-01,26,0.6547904063747314
1958-08-01,1960-11-01,27,0.7171184779170108
1958-08-01,1960-12-01,28,0.582572019214221
1958-08-01,1961-01-01,29,0.5654750324206363
1958-08-01,1961-02-01,30,0.7404021794912341
1958-08-01,1961-03-01,31,0.7193715623376582
1958-08-01,1961-04-01,32,0.6434786066132212
1958-08-01,1961-05-01,33,0.6587128735809826
1958-08-01,1961-06-01,34,0.6704919686312389
1958-08-01,1961-07-01,35,0.5611399512866375
1958-08-01,1961-08-01,36,0.7081861417682622
1958-08-01,1961-09-01,37,0.6156162588865051
1958-08-01,1961-10-01,38,0.6513519544419479
1958-08-01,1961-11-01,39,0.8176240706415179
1958-08-01,1961-12-01,40,0.942116059776686
1958-08-01,1962-01-01,41,1.0695682327063256
1958-08-01,1962-02-01,42,1.0849716333570123
1958-08-01,1962-03-01,43,1.0748577393131051
1958-08-01,1962-04-01,44,1.0789734812938976
1958-08-01,1962-05-01,45,1.0419149780355452
1958-08-01,1962-06-01,46,1.246298357633628
1958-08-01,1962-07-01,47,1.237261927443117
1958-08-01,1962-08-01,48,1.1790620053595973
1958-08-01,1962-09-01,49,1.0932494561426536
1958-08-01,1962-10-01,50,1.060128367440976
1958-08-01,1962-11-01,51,1.1940546705730675
1958-08-01,1962-12-01,52,1.2513928898870157
1958-08-01,1963-01-01,53,1.2463498136658522
1958-08-01,1963-02-01,54,1.2213702196371998
1958-08-01,1963-03-01,55,1.2449119802361128
1958-08-01,1963-04-01,56,1.2243791662772818
1958-08-01,1963-05-01,57,1.3252397413173942
1958-08-01,1963-06-01,58,1.3114203399787443
1958-08-01,1963-07-01,59,1.6111046477077564
1958-08-01,1963-08-01,60,1.7317143332554472
1958-07-01,1958-08-01,1,0.8188585491052003
1958-07-01,1958-09-01,2,1.518812204968801
1958-07-01,1958-10-01,3,1.6635060015839562
1958-07-01,1958-11-01,4,1.6519831510133869
1958-07-01,1958-12-01,5,1.7432373661710585
1958-07-01,1959-01-01,6,1.7434823313627243
1958-07-01,1959-02-01,7,1.6542236033651894
1958-07-01,1959-03-01,8,1.7228140074497615
1958-07-01,1959-04-01,9,1.846542358425571
1958-07-01,1959-05-01,10,1.7539937531975993
1958-07-01,1959-06-01,11,2.0273750684108576
1958-07-01,1959-07-01,12,2.0707996264234283
1958-07-01,1959-08-01,13,2.220819319314196
1958-07-01,1959-09-01,14,2.8752525924299066
1958-07-01,1959-10-01,15,2.845260528902651
1958-07-01,1959-11-01,16,2.9082998398073174
1958-07-01,1959-12-01,17,3.233181901369445
1958-07-01,1960-01-01,18,3.1044279542560065
1958-07-01,1960-02-01,19,2.6930240268600185
1958-07-01,1960-03-01,20,2.0233535676804717
1958-07-01,1960-04-01,21,1.9617190541724445
1958-07-01,1960-05-01,22,2.013525879806183
1958-07-01,1960-06-01,23,1.1314951579404036
1958-07-01,1960-07-01,24,1.0064935341375523
1958-07-01,1960-08-01,25,0.9725372820466858
1958-07-01,1960-09-01,26,1.1593692125956567
1958-07-01,1960-10-01,27,0.9699600025969322
1958-07-01,1960-11-01,28,1.0290901623495612
1958-07-01,1960-12-01,29,0.8917089374152092
1958-07-01,1961-01-01,30,0.8720917739501823
1958-07-01,1961-02-01,31,1.044771564868162
1958-07-01,1961-03-01,32,1.0217304062165484
1958-07-01,1961-04-01,33,0.9440326282681084
1958-07-01,1961-05-01,34,0.9576408938769505
1958-07-01,1961-06-01,35,0.9679495073035485
1958-07-01,1961-07-01,36,0.857262318091591
1958-07-01,1961-08-01,37,1.0030910988130792
1958-07-01,1961-09-01,38,0.9094063183314949
1958-07-01,1961-10-01,39,0.9441163651348272
1958-07-01,1961-11-01,40,1.1094405385764183
1958-07-01,1961-12-01,41,1.2330522401687398
1958-07-01,1962-01-01,42,1.3596830256237327
1958-07-01,1962-02-01,43,1.3743163100107607
1958-07-01,1962-03-01,44,1.3634769220768594
1958-07-01,1962-04-01,45,1.3669059971602973
1958-07-01,1962-05-01,46,1.3291946023890158
1958-07-01,1962-06-01,47,1.5329544628370564
1958-07-01,1962-07-01,48,1.5233200487189213
1958-07-01,1962-08-01,49,1.4645443347323148
1958-07-01,1962-09-01,50,1.3781752737496482
1958-07-01,1962-10-01,51,1.3445144182690358
1958-07-01,1962-11-01,52,1.4779154936078733
1958-07-01,1962-12-01,53,1.5347411057419478
1958-07-01,1963-01-01,54,1.5291963759635507
1958-07-01,1963-02-01,55,1.5037246347325564
1958-07-01,1963-03-01,56,1.5267824992771921
1958-07-01,1963-04-01,57,1.5057729530876165
1958-07-01,1963-05-01,58,1.6061630191380185
1958-07-01,1963-06-01,59,1.5918785197216943
1958-07-01,1963-07-01,60,1.891102440036564
1958-09-01,1958-10-01,1,0.1854180852932239
1958-09-01,1958-11-01,2,0.21198341195960646
1958-09-01,1958-12-01,3,0.3423753075364959
1958-09-01,1959-01-01,4,0.384040867638221
1958-09-01,1959-02-01,5,0.33813784270945524
1958-09-01,1959-03-01,6,0.4514947216349614
1958-09-01,1959-04-01,7,0.6199276204388977
1958-09-01,1959-05-01,8,0.5707201477965294
1958-09-01,1959-06-01,9,0.8854438409976191
1958-09-01,1959-07-01,10,0.9683741098321885
1958-09-01,1959-08-01,11,1.1538252112153602
1958-09-01,1959-09-01,12,1.8411112107872696
1958-09-01,1959-10-01,13,1.8396812257738078
1958-09-01,1959-11-01,14,1.9274386799451522
1958-09-01,1959-12-01,15,2.273792420898867
1958-09-01,1960-01-01,16,2.1637968062048905
1958-09-01,1960-02-01,17,1.76888328349939
1958-09-01,1960-03-01,18,1.113802920007843
1958-09-01,1960-04-01,19,1.0651614270700285
1958-09-01,1960-05-01,20,1.128614859678036
1958-09-01,1960-06-01,21,0.25709211167869217
1958-09-01,1960-07-01,22,0.1416325674495158
1958-09-01,1960-08-01,23,0.1163965288194464
1958-09-01,1960-09-01,24,0.3112472444143255
1958-09-01,1960-10-01,25,0.12925638834078068
1958-09-01,1960-11-01,26,0.1952894000013199
1958-09-01,1960-12-01,27,0.06436713326904897
1958-09-01,1961-01-01,28,0.05082556632998925
1958-09-01,1961-02-01,29,0.22924888671928567
1958-09-01,1961-03-01,30,0.2116627586221358
1958-09-01,1961-04-01,31,0.13916859910466695
1958-09-01,1961-05-01,32,0.15776070565472455
1958-09-01,1961-06-01,33,0.17286041825951148
1958-09-01,1961-07-01,34,0.06679473281323434
1958-09-01,1961-08-01,35,0.21709527065113843
1958-09-01,1961-09-01,36,0.12774954686296214
1958-09-01,1961-10-01,37,0.16668060895858305
1958-09-01,1961-11-01,38,0.3361203775528745
1958-09-01,1961-12-01,39,0.463753132480321
1958-09-01,1962-01-01,40,0.5943198142354018
1958-09-01,1962-02-01,41,0.6128119406481995
1958-09-01,1962-03-01,42,0.6057613410332126
1958-09-01,1962-04-01,43,0.6129152023456408
1958-09-01,1962-05-01,44,0.5788698252544031
1958-09-01,1962-06-01,45,0.7862414623013398
1958-09-01,1962-07-01,46,0.7801685011336623
1958-09-01,1962-08-01,47,0.7249073063445928
1958-09-01,1962-09-01,48,0.642008764150551
1958-09-01,1962-10-01,49,0.6117769650169138
1958-09-01,1962-11-01,50,0.7485678296467708
1958-09-01,1962-12-01,51,0.8087458624431365
1958-09-01,1963-01-01,52,0.8065178256395611
1958-09-01,1963-02-01,53,0.7843284673394026
1958-09-01,1963-03-01,54,0.8106356287570078
1958-09-01,1963-04-01,55,0.7928433494315894
1958-09-01,1963-05-01,56,0.8964195627855469
1958-09-01,1963-06-01,57,0.8852908753705422
1958-09-01,1963-07-01,58,1.1876409473322314
1958-09-01,1963-08-01,59,1.310891425426064
1958-09-01,1963-09-01,60,1.2994930174974337
1958-10-01,1958-11-01,1,0.07129631008299775
1958-10-01,1958-12-01,2,0.23723987337822994
1958-10-01,1959-01-01,3,0.30699632082371053
1958-10-01,1959-02-01,4,0.2831464395235015
1958-10-01,1959-03-01,5,0.41375072949430125
1958-10-01,1959-04-01,6,0.5954798950377094
1958-10-01,1959-05-01,7,0.5562408106226138
1958-10-01,1959-06-01,8,0.8779921359163954
1958-10-01,1959-07-01,9,0.965632815809883
1958-10-01,1959-08-01,10,1.153751757655003
1958-10-01,1959-09-01,11,1.8418483521137903
1958-10-01,1959-10-01,12,1.842016103752616
1958-10-01,1959-11-01,13,1.9291753273366283
1958-10-01,1959-12-01,14,2.274715650048773
1958-10-01,1960-01-01,15,2.1640196881819707
1958-10-01,1960-02-01,16,1.7685458397237452
1958-10-01,1960-03-01,17,1.113023249322267
1958-10-01,1960-04-01,18,1.0640326277918661
1958-10-01,1960-05-01,19,1.1272091955514534
1958-10-01,1960-06-01,20,0.2554654677732118
1958-10-01,1960-07-01,21,0.1398281280561977
1958-10-01,1960-08-01,22,0.11444766427818065
1958-10-01,1960-09-01,23,0.3091797502327682
1958-10-01,1960-10-01,24,0.1270902165569967
1958-10-01,1960-11-01,25,0.19303999660277738
1958-10-01,1960-12-01,26,0.062046470796386366
1958-10-01,1961-01-01,27,0.048442940835460746
1958-10-01,1961-02-01,28,0.22681153263334597
1958-10-01,1961-03-01,29,0.20917632295870803
1958-10-01,1961-04-01,30,0.13663750704434552
1958-10-01,1961-05-01,31,0.1551884422750449
1958-10-01,1961-06-01,32,0.1702497455553269
1958-10-01,1961-07-01,33,0.06414785679761215
1958-10-01,1961-08-01,34,0.21441396996080186
1958-10-01,1961-09-01,35,0.12503527168920403
1958-10-01,1961-10-01,36,0.16393455711245863
1958-10-01,1961-11-01,37,0.3333435529184854
1958-10-01,1961-12-01,38,0.46094638990874115
1958-10-01,1962-01-01,39,0.5914838940039844
1958-10-01,1962-02-01,40,0.6099474948937349
1958-10-01,1962-03-01,41,0.6028689540145487
1958-10-01,1962-04-01,42,0.6099954059648454
1958-10-01,1962-05-01,43,0.5759231109365786
1958-10-01,1962-06-01,44,0.7832682900795573
1958-10-01,1962-07-01,45,0.7771693065900487
1958-10-01,1962-08-01,46,0.7218825059079923
1958-10-01,1962-09-01,47,0.6389587591352672
1958-10-01,1962-10-01,48,0.608702144697773
1958-10-01,1962-11-01,49,0.7454685735970892
1958-10-01,1962-12-01,50,0.805622542309389
1958-10-01,1963-01-01,51,0.803370806485947
1958-10-01,1963-02-01,52,0.7811581086643686
1958-10-01,1963-03-01,53,0.8074422852598198
1958-10-01,1963-04-01,54,0.789627371588689
1958-10-01,1963-05-01,55,0.8931812972823661
1958-10-01,1963-06-01,56,0.8820306654236343
1958-10-01,1963-07-01,57,1.18435913292832
1958-10-01,1963-08-01,58,1.3075883434982876
1958-10-01,1963-09-01,59,1.296169002054226
1958-10-01,1963-10-01,60,1.4061266799179033
1958-11-01,1958-12-01,1,0.15222509836288056
1958-11-01,1959-01-01,2,0.2095547335773036
1958-11-01,1959-02-01,3,0.175310111939464
1958-11-01,1959-03-01,4,0.29752932402291643
1958-11-01,1959-04-01,5,0.472436054939418
1958-11-01,1959-05-01,6,0.4270284361909211
1958-11-01,1959-06-01,7,0.7429385487158022
1958-11-01,1959-07-01,8,0.8246284676873432
1958-11-01,1959-08-01,9,1.0068637787480998
1958-11-01,1959-09-01,10,1.6891096619599248
1958-11-01,1959-10-01,11,1.6833630022029458
1958-11-01,1959-11-01,12,1.7679692912795377
1958-11-01,1959-12-01,13,2.1113124587181766
1958-11-01,1960-01-01,14,1.9990725011232424
1958-11-01,1960-02-01,15,1.602639440277704
1958-11-01,1960-03-01,16,0.9466291671509701
1958-11-01,1960-04-01,17,0.8975217862150906
1958-11-01,1960-05-01,18,0.9608712837269309
1958-11-01,1960-06-01,19,0.08952600150752943
1958-11-01,1960-07-01,20,0.025537800536553412
1958-11-01,1960-08-01,21,0.05020920169784571
1958-11-01,1960-09-01,22,0.14533643331993407
1958-11-01,1960-10-01,23,0.035859412164021
1958-11-01,1960-11-01,24,0.03104509553957069
1958-11-01,1960-12-01,25,0.09894764776083553
1958-11-01,1961-01-01,26,0.11151609827748299
1958-11-01,1961-02-01,27,0.06791264205577674
1958-11-01,1961-03-01,28,0.05135540595402022
1958-11-01,1961-04-01,29,0.020093299930284303
1958-11-01,1961-05-01,30,0.0004445871338671914
1958-11-01,1961-06-01,31,0.0157186487163421
1958-11-01,1961-07-01,32,0.08927991498916121
1958-11-01,1961-08-01,33,0.0620887414222544
1958-11-01,1961-09-01,34,0.026189908255630723
1958-11-01,1961-10-01,35,0.01380558031140433
1958-11-01,1961-11-01,36,0.18430586718512965
1958-11-01,1961-12-01,37,0.3129942396733214
1958-11-01,1962-01-01,38,0.4446108555050734
1958-11-01,1962-02-01,39,0.46414661400010226
1958-11-01,1962-03-01,40,0.45813285467809495
1958-11-01,1962-04-01,41,0.4663163756606248
1958-11-01,1962-05-01,42,0.4332931680700729
1958-11-01,1962-06-01,43,0.6416792372629962
1958-11-01,1962-07-01,44,0.6366127728444382
1958-11-01,1962-08-01,45,0.5823499801852465
1958-11-01,1962-09-01,46,0.5004416170358539
1958-11-01,1962-10-01,47,0.4711916698527068
1958-11-01,1962-11-01,48,0.6089559748645383
1958-11-01,1962-12-01,49,0.67009896768664
1958-11-01,1963-01-01,50,0.6688273544420094
1958-11-01,1963-02-01,51,0.6475858374454186
1958-11-01,1963-03-01,52,0.6748322205997863
1958-11-01,1963-04-01,53,0.6579705131634404
1958-11-01,1963-05-01,54,0.7624686241724374
1958-11-01,1963-06-01,55,0.7522531407928956
1958-11-01,1963-07-01,56,1.0555077080809534
1958-11-01,1963-08-01,57,1.1796539614411752
1958-11-01,1963-09-01,58,1.169142600664276
1958-11-01,1963-10-01,59,1.279999194792246
1958-11-01,1963-11-01,60,1.3085701269655474
1958-12-01,1959-01-01,1,0.023623567770704845
1958-12-01,1959-02-01,2,0.04233791738839621
1958-12-01,1959-03-01,3,0.05515755084047935
1958-12-01,1959-04-01,4,0.21185499604100677
1958-12-01,1959-05-01,5,0.15298470472797865
1958-12-01,1959-06-01,6,0.45851123720267584
1958-12-01,1959-07-01,7,0.5317724674277073
1958-12-01,1959-08-01,8,0.70685968108143
1958-12-01,1959-09-01,9,1.382468321227647
1958-12-01,1959-10-01,10,1.3711249455470855
1958-12-01,1959-11-01,11,1.4513787598326657
1958-12-01,1959-12-01,12,1.7921515327255277
1958-12-01,1960-01-01,13,1.67894766280346
1958-12-01,1960-02-01,14,1.2824500956584175
1958-12-01,1960-03-01,15,0.6269955971666681
1958-12-01,1960-04-01,16,0.5789016089728918
1958-12-01,1960-05-01,17,0.6436077693959503
1958-12-01,1960-06-01,18,0.22612292845119253
1958-12-01,1960-07-01,19,0.3393789998462231
1958-12-01,1960-08-01,20,0.3620989253254856
1958-12-01,1960-09-01,21,0.16449581714731787
1958-12-01,1960-10-01,22,0.3435570694010379
1958-12-01,1960-11-01,23,0.27446296381709345
1958-12-01,1960-12-01,24,0.4022280602171908
1958-12-01,1961-01-01,25,0.4125438299089881
1958-12-01,1961-02-01,26,0.23084737795973487
1958-12-01,1961-03-01,27,0.24512957050990503
1958-12-01,1961-04-01,28,0.3143018352021105
1958-12-01,1961-05-01,29,0.29237986522252823
1958-12-01,1961-06-01,30,0.27395009981356555
1958-12-01,1961-07-01,31,0.3766916076472602
1958-12-01,1961-08-01,32,0.22307750152668948
1958-12-01,1961-09-01,33,0.30912396739748216
1958-12-01,1961-10-01,34,0.266910855861898
1958-12-01,1961-11-01,35,0.09420851977521849
1958-12-01,1961-12-01,36,0.03666553371946524
1958-12-01,1962-01-01,37,0.17045083752894596
1958-12-01,1962-02-01,38,0.19213779821164323
1958-12-01,1962-03-01,39,0.18825736565779838
1958-12-01,1962-04-01,40,0.19855602918919635
1958-12-01,1962-05-01,41,0.16762953474410347
1958-12-01,1962-06-01,42,0.3780936928070142
1958-12-01,1962-07-01,43,0.37508653812711223
1958-12-01,1962-08-01,44,0.3228641532554275
1958-12-01,1962-09-01,45,0.2429771989630316
1958-12-01,1962-10-01,46,0.21572958574842938
1958-12-01,1962-11-01,47,0.3554770911476699
1958-12-01,1962-12-01,48,0.41858410641396393
1958-12-01,1963-01-01,49,0.41925730533975036
1958-12-01,1963-02-01,50,0.3999413681339723
1958-12-01,1963-03-01,51,0.42909408539334803
1958-12-01,1963-04-01,52,0.4141194607408045
1958-12-01,1963-05-01,53,0.520485404349226
1958-12-01,1963-06-01,54,0.5121185105743837
1958-12-01,1963-07-01,55,0.8172024371350912
1958-12-01,1963-08-01,56,0.9431588371007202
1958-12-01,1963-09-01,57,0.934438432543164
1958-12-01,1963-10-01,58,1.0470668190828225
1958-12-01,1963-11-01,59,1.0773904104689103
1958-12-01,1963-12-01,60,1.099028397957087
1959-02-01,1959-03-01,1,0.060291346419260705
1959-02-01,1959-04-01,2,0.18679682911267292
1959-02-01,1959-05-01,3,0.10579301476177339
1959-02-01,1959-06-01,4,0.3966786490358878
1959-02-01,1959-07-01,5,0.46168168504790685
1959-02-01,1959-08-01,6,0.6334334489378115
1959-02-01,1959-09-01,7,1.3097255636429015
1959-02-01,1959-10-01,8,1.3017845674055168
1959-02-01,1959-11-01,9,1.386794394230551
1959-02-01,1959-12-01,10,1.7334746039229265
1959-02-01,1960-01-01,11,1.6262910873830734
1959-02-01,1960-02-01,12,1.236454861579062
1959-02-01,1960-03-01,13,0.5862443508519646
1959-02-01,1960-04-01,14,0.542066001645849
1959-02-01,1960-05-01,15,0.6096426600163882
1959-02-01,1960-06-01,16,0.25800913098932865
1959-02-01,1960-07-01,17,0.3697800700867355
1959-02-01,1960-08-01,18,0.3914589775647963
1959-02-01,1960-09-01,19,0.19314659820108293
1959-02-01,1960-10-01,20,0.3717461223719445
1959-02-01,1960-11-01,21,0.30237476506683647
1959-02-01,1960-12-01,22,0.42999985760596715
1959-02-01,1961-01-01,23,0.44027750585795955
1959-02-01,1961-02-01,24,0.25861833416867963
1959-02-01,1961-03-01,25,0.27299338193034783
1959-02-01,1961-04-01,26,0.34229923334783363
1959-02-01,1961-05-01,27,0.3205404703016428
1959-02-01,1961-06-01,28,0.302295215841379
1959-02-01,1961-07-01,29,0.40523631581579833
1959-02-01,1961-08-01,30,0.2518322280298766
1959-02-01,1961-09-01,31,0.3380956576682319
1959-02-01,1961-10-01,32,0.29610385404392714
1959-02-01,1961-11-01,33,0.12362522743871684
1959-02-01,1961-12-01,34,0.007024164192230842
1959-02-01,1962-01-01,35,0.14058493337887734
1959-02-01,1962-02-01,36,0.1620482894721591
1959-02-01,1962-03-01,37,0.15794577777698926
1959-02-01,1962-04-01,38,0.16802432766898656
1959-02-01,1962-05-01,39,0.13688000873851847
1959-02-01,1962-06-01,40,0.34712886790012876
1959-02-01,1962-07-01,41,0.34390911096667987
1959-02-01,1962-08-01,42,0.2914769425570731
1959-02-01,1962-09-01,43,0.21138310877698263
1959-02-01,1962-10-01,44,0.18393157791219705
1959-02-01,1962-11-01,45,0.3234781646204765
1959-02-01,1962-12-01,46,0.38638728176719717
1959-02-01,1963-01-01,47,0.3868656131109831
1959-02-01,1963-02-01,48,0.3673578400765116
1959-02-01,1963-03-01,49,0.3963217478962999
1959-02-01,1963-04-01,50,0.3811613298766332
1959-02-01,1963-05-01,51,0.48734448214207227
1959-02-01,1963-06-01,52,0.4787977821844849
1959-02-01,1963-07-01,53,0.7837048687310948
1959-02-01,1963-08-01,54,0.9094873742489531
1959-02-01,1963-09-01,55,0.9005959989857688
1959-02-01,1963-10-01,56,1.0130563158088295
1959-02-01,1963-11-01,57,1.0432147150063393
1959-02-01,1963-12-01,58,1.0646903638321943
1959-02-01,1964-01-01,59,1.0534750021736539
1959-02-01,1964-02-01,60,1.1724991382503611
1959-01-01,1959-02-01,1,0.016198403903582737
1959-01-01,1959-03-01,2,0.12181535584662395
1959-01-01,1959-04-01,3,0.3103236650139771
1959-01-01,1959-05-01,4,0.27688619689944494
1959-01-01,1959-06-01,5,0.6031480301286658
1959-01-01,1959-07-01,6,0.6941224429658805
1959-01-01,1959-08-01,7,0.8846588946021323
1959-01-01,1959-09-01,8,1.5745027079731813
1959-01-01,1959-10-01,9,1.575838698481729
1959-01-01,1959-11-01,10,1.667024312378706
1959-01-01,1959-12-01,11,2.0172923115114756
1959-01-01,1960-01-01,12,1.9117167032948243
1959-01-01,1960-02-01,13,1.5194829428474579
1959-01-01,1960-03-01,14,0.8664716119699714
1959-01-01,1960-04-01,15,0.8195854843693149
1959-01-01,1960-05-01,16,0.8845952924902254
1959-01-01,1960-06-01,17,0.014493142747033616
1959-01-01,1960-07-01,18,0.09964018975291111
1959-01-01,1960-08-01,19,0.12361583579063629
1959-01-01,1960-09-01,20,0.07244934348385224
1959-01-01,1960-10-01,21,0.10835920547839661
1959-01-01,1960-11-01,22,0.041166616064717054
1959-01-01,1960-12-01,23,0.17094568410560163
1959-01-01,1961-01-01,24,0.18335624538668194
1959-01-01,1961-02-01,25,0.0038114350511344597
1959-01-01,1961-03-01,26,0.020283951485347895
1959-01-01,1961-04-01,27,0.09167144675898653
1959-01-01,1961-05-01,28,0.07197916373743052
1959-01-01,1961-06-01,29,0.05578560923035347
1959-01-01,1961-07-01,30,0.16076382639809816
1959-01-01,1961-08-01,31,0.009382347091263288
1959-01-01,1961-09-01,32,0.09765387094610656
1959-01-01,1961-10-01,33,0.05765559206935533
1959-01-01,1961-11-01,34,0.11284416380862927
1959-01-01,1961-12-01,35,0.24152943901951973
1959-01-01,1962-01-01,36,0.37314095314429974
1959-01-01,1962-02-01,37,0.39267002356193803
1959-01-01,1962-03-01,38,0.38664830096015024
1959-01-01,1962-04-01,39,0.3948228152846136
1959-01-01,1962-05-01,40,0.3617897306785056
1959-01-01,1962-06-01,41,0.570165182012734
1959-01-01,1962-07-01,42,0.565087456276332
1959-01-01,1962-08-01,43,0.5108128325413541
1959-01-01,1962-09-01,44,0.42889212483920636
1959-01-01,1962-10-01,45,0.39962936312133923
1959-01-01,1962-11-01,46,0.5373804177479644
1959-01-01,1962-12-01,47,0.5985097516241731
1959-01-01,1963-01-01,48,0.5972240931747161
1959-01-01,1963-02-01,49,0.5759681633867295
1959-01-01,1963-03-01,50,0.60319978219886
1959-01-01,1963-04-01,51,0.5863229729913257
1959-01-01,1963-05-01,52,0.6908056575323704
1959-01-01,1963-06-01,53,0.6805744347089111
1959-01-01,1963-07-01,54,0.9838129605580823
1959-01-01,1963-08-01,55,1.107942880919404
1959-01-01,1963-09-01,56,1.0974149056097087
1959-01-01,1963-10-01,57,1.2082546133845695
1959-01-01,1963-11-01,58,1.2368083968523735
1959-01-01,1963-12-01,59,1.2566954221235789
1959-01-01,1964-01-01,60,1.2439074245759731
1959-04-01,1959-05-01,1,0.07086149991709911
1959-04-01,1959-06-01,2,0.22203518828830804
1959-04-01,1959-07-01,3,0.2841797572280824
1959-04-01,1959-08-01,4,0.4505150375136151
1959-04-01,1959-09-01,5,1.119385601657915
1959-04-01,1959-10-01,6,1.1026063184449555
1959-04-01,1959-11-01,7,1.1783300251546458
1959-04-01,1959-12-01,8,1.5148943365983776
1959-04-01,1960-01-01,9,1.3965967643434625
1959-04-01,1960-02-01,10,0.9935476451538339
1959-04-01,1960-03-01,11,0.330133663612163
1959-04-01,1960-04-01,12,0.2734167703631871
1959-04-01,1960-05-01,13,0.3290770895609545
1959-04-01,1960-06-01,14,0.5479248022406571
1959-04-01,1960-07-01,15,0.6666151737218637
1959-04-01,1960-08-01,16,0.693220795178723
1959-04-01,1960-09-01,17,0.4982526676433192
1959-04-01,1960-10-01,18,0.6789497247113476
1959-04-01,1960-11-01,19,0.6106959328371468
1959-04-01,1960-12-01,20,0.7386691142918465
1959-04-01,1961-01-01,21,0.7486912551291613
1959-04-01,1961-02-01,22,0.5663037145260663
1959-04-01,1961-03-01,23,0.579580611545091
1959-04-01,1961-04-01,24,0.647499846256256
1959-04-01,1961-05-01,25,0.6241301814499685
1959-04-01,1961-06-01,26,0.6041004236643888
1959-04-01,1961-07-01,27,0.7051234646957165
1959-04-01,1961-08-01,28,0.5496994204427423
1959-04-01,1961-09-01,29,0.6338660369705038
1959-04-01,1961-10-01,30,0.5897203815899412
1959-04-01,1961-11-01,31,0.41504655825044967
1959-04-01,1961-12-01,32,0.28217306018269284
1959-04-01,1962-01-01,33,0.14636913463844703
1959-04-01,1962-02-01,34,0.1226513953463586
1959-04-01,1962-03-01,35,0.12449450865767542
1959-04-01,1962-04-01,36,0.11215648125043831
1959-04-01,1962-05-01,37,0.1410451692729917
1959-04-01,1962-06-01,38,0.07145234911529741
1959-04-01,1962-07-01,39,0.07047178957419309
1959-04-01,1962-08-01,40,0.02026737040902926
1959-04-01,1962-09-01,41,0.05761174845372796
1959-04-01,1962-10-01,42,0.08286286684899835
1959-04-01,1962-11-01,43,0.058868814837989
1959-04-01,1962-12-01,44,0.12394689604256603
1959-04-01,1963-01-01,45,0.1265774079312667
1959-04-01,1963-02-01,46,0.10920450785680291
1959-04-01,1963-03-01,47,0.14028555987491131
1959-04-01,1963-04-01,48,0.12722421868350953
1959-04-01,1963-05-01,49,0.23548810823569033
